kurum,kod,ad,ana_grup,kapsam,carpisan_konu_sayisi,toplam_konu,carpisma_orani,guvenlik,carpisan_konular
universite,204,Unvan ve Yeterlilik Sınavları,204,kuruma_ozel,18,415,4.34,dusuk,773::Staj Yerinin Değiştirilmesi|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|841::Bütçe Görüşmeleri Takvimi|102.03::Seviye Tespit Sınavı Duyurusu|104.01::Öğretim Elemanı Yeterlilik Bildirimi|106::Sınav Programının Duyurulması|106::Mazeret Sınavı Takvimi|106::Bütünleme Sınav Programı|106::Sınav Salonu Tahsisi|106::Sınav Gözetmeni Görevlendirmesi|106::Sınav Tarihi Değişikliği|106::Tek Ders Sınavı Duyurusu|201::Bölüm Başkanı Görevlendirmesi|209::Ders Görevlendirmesi Hk.|301::Özel Yetenek Sınavı Duyurusu|301::Sınav Komisyonu Kurulması|309::Topluluk Danışmanı Görevlendirmesi
universite,302,Öğrenci Özlük İşleri,302,kuruma_ozel,18,415,4.34,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|756::Kayıt Düzeltme Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|807.01::Boya Badana İşleri Hk.|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|903::Disiplin Dosyası Bilgisi|934::Ödenek Durumu Sorgusu|102::Yurtdışı Kurum Tanınırlığı Sorgusu|102::Denklik Dosyası Bilgi Talebi|102.03::Denklik Dosyası Eksik Evrak Bildirimi|102.03::Mezuniyet Belgesi Doğrulama Talebi|301::Kayıt Hakkı Kazananlar Listesi|309::Öğrenci Topluluğu Kurulma Talebi
universite,310,Öğrenci Değişim Programları,310,kuruma_ozel,19,415,4.58,dusuk,602::Yıllık Çalışma Programı|755::Geçici Kabul İşlemleri|773::Staj Kabul Yazısı Talebi|602.07::Yatırım Programı Teklifi|602.07::Yatırım Programı Revizyon Talebi|807::Yıllık Bakım Onarım Programı|934.01::Muayene ve Kabul İşlemleri|102::Okul Tanıma Talebi|102::Tanıma Belgesi Talebi|102::Tanıma Kararının Gönderilmesi|106::Bütünleme Sınav Programı|301::Başvuru Değerlendirme Sonuçları|302::Öğrenci Dosyası Bilgi Talebi|302::Öğrenci Bilgilerinin Güncellenmesi|302::Öğrenci Listesinin Gönderilmesi|302.03::Öğrenim Ücreti Ödemesi Hk.|302.10::Öğrenci Belgesi Talebi|302.10::Öğrenci Kimliği Yenileme|309::Öğrenci Topluluğu Kurulma Talebi
universite,756,Taşınmaz İşleri,756,ortak,20,415,4.82,dusuk,050.04::Karar Düzeltme Talebi|051::Etkinlik Salonu Tahsis Talebi|801::Hizmet Aracı Tahsis Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|807.01::Boya Badana İşleri Hk.|301::Kayıt Hakkı Kazananlar Listesi|302::Kayıt Durumu Sorgusu|302.01::Kesin Kayıt Başvurusu|302.01::Kayıt Belgelerinin Teslimi|302.01::Kayıt Süresi Uzatım Talebi|302.01::Kayıt Randevusu Hk.|302.01::Elektronik Kayıt Duyurusu|302.01::Kayıt İptali Talebi|302.08::Kayıt Dondurma ve İzin Talebi|302.08::İzin Dönüşü Kayıt Yenileme|302.11::Kayıt Dondurma Talebi|302.11::Kendi İsteğiyle Kayıt Sildirme Talebi|302.11::Kayıt Dondurma Süresinin Uzatılması|302.11::Kayıt Yenileme Başvurusu|309::Salon Tahsis Talebi
universite,301.06,Yatay Geçiş,301,kuruma_ozel,20,415,4.82,dusuk,045::Kurum Görüşünün Bildirilmesi|752.01::Kamulaştırma İşlemine İtiraz|755.02::İhaleye İtiraz Başvurusu|805.02.05::Arşiv Belgesi Araştırma Talebi|841.01::Bütçe Takviminin Duyurulması|858::İdari Para Cezasına İtiraz|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102::Yurtdışı Kurum Tanınırlığı Sorgusu|102.03::Denklik Belgesi Talebi|102.03::Denklik Kararına İtiraz|102.03::Mezuniyet Belgesi Doğrulama Talebi|104.01::Kontenjan Talebi|209::Kurum Dışı Ders Görevi Talebi|302.03::Katkı Payı Muafiyet Başvurusu|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.11::İlişik Kesme Belgesi Talebi|302.15::Geçici Mezuniyet Belgesi Talebi
universite,302.15,Mezuniyet İşleri,302,kuruma_ozel,20,415,4.82,dusuk,755::Geçici Kabul İşlemleri|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|805.02.05::Arşiv Belgesi Araştırma Talebi|805.02.05::Arşivde İnceleme Randevusu|801::Araç Muayene Randevusu|807.01::Boya Badana İşleri Hk.|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102.03::Diploma Denklik Başvurusu|102.03::Denklik Belgesi Talebi|102.03::Mezuniyet Belgesi Doğrulama Talebi|301.06::Not Ortalaması Belgesi Talebi|302.01::Kayıt Randevusu Hk.|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.10::Belge Teslim Randevusu|302.11::İlişik Kesme Belgesi Talebi|302.14::Tez Teslim Süresi Uzatım Talebi
universite,805.02.05,Arşivlerden Yararlanma,805,ortak,21,415,5.06,dusuk,622.01::Bilgi Edinme Talebinin Reddi Hk.|622.02::Talep Edilen Belgenin Gönderilmesi|622.02::Suret Onay Ücreti Hk.|622.02::Arşivden Belge Çıkarılması Talebi|801::Araç Muayene Randevusu|815::Sosyal İnceleme Raporu Talebi|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102.03::Denklik Belgesi Talebi|102.03::Mezuniyet Belgesi Doğrulama Talebi|204.01::Doçentlik Eser İnceleme Raporu|301.06::Not Ortalaması Belgesi Talebi|302.01::Kayıt Randevusu Hk.|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.10::Belgenin Islak İmzalı Örneği|302.10::Belge Teslim Randevusu|302.11::İlişik Kesme Belgesi Talebi|302.15::Geçici Mezuniyet Belgesi Talebi|302.15::Diploma Teslim Randevusu
universite,903,Personel Özlük İşleri,903,ortak,22,415,5.3,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|805.02.05::Arşiv Belgesi Araştırma Talebi|801::Hizmet Aracı Tahsis Talebi|807.01::Boya Badana İşleri Hk.|934::Mal ve Hizmet Alımı Talebi|102::Tanıma Belgesi Talebi|102::Denklik Dosyası Bilgi Talebi|102.03::Denklik Belgesi Talebi|102.03::Denklik Dosyası Eksik Evrak Bildirimi|102.03::Mezuniyet Belgesi Doğrulama Talebi|301.06::Not Ortalaması Belgesi Talebi|302::Öğrenci Dosyası Bilgi Talebi|302::Özlük Bilgisi Doğrulama Talebi|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.11::İlişik Kesme Belgesi Talebi|302.15::Geçici Mezuniyet Belgesi Talebi
universite,201,Seçim ve Atama İşleri,201,kuruma_ozel,22,415,5.3,dusuk,050::Kurul Üyeliği Bildirimi|050::Kurul Üyesi Değişikliği|622::Süresi İçinde Cevaplanmayan Başvuru Hk.|755::Yapım İşi Süre Uzatımı Talebi|805::Elektronik Belge Yönetim Sistemi Hk.|805::Saklama Süresi Hakkında Görüş|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|807.01::Boya Badana İşleri Hk.|903.02::Atama Teklifi|903.02::Naklen Atama Talebi|903.02::Atama Onayının Gönderilmesi|903.02::Atama Kararının İptali Hk.|104.01::Bölüm Kurulması Teklifi|106::Sınav Gözetmeni Görevlendirmesi|204::Jüri Görevlendirmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|209::Ders Görevlendirmesi Hk.|302.01::Kayıt Süresi Uzatım Talebi|302.14::Tez Teslim Süresi Uzatım Talebi|309::Topluluk Danışmanı Görevlendirmesi|309::Topluluk Yönetim Kurulu Bildirimi
universite,302.11,"Nakil, Kayıt Dondurma ve Kayıt Silme",302,kuruma_ozel,23,415,5.54,dusuk,756::Kayıt Düzeltme Talebi|805.02.05::Arşiv Belgesi Araştırma Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102.03::Denklik Belgesi Talebi|102.03::Mezuniyet Belgesi Doğrulama Talebi|301::Kayıt Hakkı Kazananlar Listesi|301.06::Not Ortalaması Belgesi Talebi|302.01::Kesin Kayıt Başvurusu|302.01::Kayıt Belgelerinin Teslimi|302.01::Kayıt Süresi Uzatım Talebi|302.01::Kayıt Randevusu Hk.|302.01::Elektronik Kayıt Duyurusu|302.01::Kayıt İptali Talebi|302.08::Kayıt Dondurma ve İzin Talebi|302.08::İzin Dönüşü Kayıt Yenileme|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.10::Öğrenci Kimliği Yenileme|302.15::Geçici Mezuniyet Belgesi Talebi|302.15::İlişik Kesme İşlemleri Hk.
universite,204.01,Doçentlik,204,kuruma_ozel,24,415,5.78,dusuk,050::Kurul Üyeliği Bildirimi|641::Dava Dosyasının Gönderilmesi|805::Devir Teslim Tutanağı|805.02.05::Arşivde İnceleme Randevusu|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|815::Sosyal İnceleme Raporu Talebi|858::İdari Yaptırım Karar Tutanağı|102.03::Seviye Tespit Sınavı Duyurusu|104.01::Program Açma Dosyasının Tamamlanması|106::Sınav Programının Duyurulması|106::Mazeret Sınavı Takvimi|106::Bütünleme Sınav Programı|106::Sınav Salonu Tahsisi|106::Sınav Gözetmeni Görevlendirmesi|106::Sınav Tarihi Değişikliği|106::Tek Ders Sınavı Duyurusu|201::Bölüm Başkanı Görevlendirmesi|201::Senato Üyeliği Seçimi|209::Ders Görevlendirmesi Hk.|301::Özel Yetenek Sınavı Duyurusu|301::Sınav Komisyonu Kurulması|302.14::Tez Savunma Jürisi Önerisi|309::Topluluk Danışmanı Görevlendirmesi
universite,102,Tanıma ve Denklik İşleri,102,kuruma_ozel,25,415,6.02,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|045::Kurum Görüşünün Bildirilmesi|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|805.02.05::Arşiv Belgesi Araştırma Talebi|807.01::Boya Badana İşleri Hk.|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|903::Hizmet Belgesi Talebi|903::Disiplin Dosyası Bilgisi|934::Ödenek Durumu Sorgusu|209::Yurtdışı Görevlendirme Onayı|209::Kurum Dışı Ders Görevi Talebi|301.06::Kurum İçi Geçiş Başvurusu|301.06::Not Ortalaması Belgesi Talebi|302::Öğrenci Dosyası Bilgi Talebi|302::Kayıt Durumu Sorgusu|302.08::Mazeret Belgesi Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.11::İlişik Kesme Belgesi Talebi|302.15::Geçici Mezuniyet Belgesi Talebi|310::Değişim Programı Ders Tanıma Talebi
universite,106,Sınav Programları ve Sınavlar,106,kuruma_ozel,27,415,6.51,dusuk,051::Etkinlik Salonu Tahsis Talebi|051::Etkinlik Programının Gönderilmesi|602::Yıllık Çalışma Programı|755::İş Programının Gönderilmesi|602.07::Yatırım Programı Teklifi|602.07::Yatırım Programı Revizyon Talebi|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|807::Yıllık Bakım Onarım Programı|841::Bütçe Görüşmeleri Takvimi|102.03::Seviye Tespit Sınavı Duyurusu|201::Bölüm Başkanı Görevlendirmesi|204::Jüri Görevlendirmesi|204::Sınav Sonucunun Bildirilmesi|204::Yeterlilik Sınavı Takvimi|204::Sınav Yerinin Belirlenmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|204.01::Doçentlik Sözlü Sınavı Hk.|204.01::Sınav Jürisi Değişikliği|204.01::Sınav Sonuç Tutanağı|209::Ders Görevlendirmesi Hk.|301::Özel Yetenek Sınavı Duyurusu|301::Sınav Komisyonu Kurulması|302.08::Mazeret Belgesi Talebi|309::Topluluk Danışmanı Görevlendirmesi
universite,309,"Öğrenci Toplulukları, Birlikleri vb.",309,kuruma_ozel,27,415,6.51,dusuk,051::Etkinlik Salonu Tahsis Talebi|051::Etkinlik Programının Gönderilmesi|756::Taşınmaz Tahsis Talebi|805::Elektronik Belge Yönetim Sistemi Hk.|756.01::Okul Yeri Tahsis Talebi|756.01::Tahsis Kararının Gönderilmesi|801::Hizmet Aracı Tahsis Talebi|801::Araç Görevlendirmesi|802::Servis Aracı Görevlendirmesi|841::Bütçe Teklifinin Gönderilmesi|841::Bütçe Uygulama Talimatı|841::Bütçe Görüşmeleri Takvimi|841.01::Bütçe Teklifinin Hazırlanması|841.01::Bütçe Hazırlık Çalışmaları|841.01::Bütçe Takviminin Duyurulması|841.01::Bütçe Kalemi Değişiklik Teklifi|106::Sınav Gözetmeni Görevlendirmesi|201::Bölüm Başkanı Görevlendirmesi|201::Yönetim Kurulu Üyesi Seçimi|204::Jüri Görevlendirmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|209::Ders Görevlendirmesi Hk.|302::Öğrenci Dosyası Bilgi Talebi|302::Öğrenci Bilgilerinin Güncellenmesi|302::Öğrenci Listesinin Gönderilmesi
universite,302.01,Yeni Kayıt İşlemleri,302,kuruma_ozel,28,415,6.75,dusuk,622::Süresi İçinde Cevaplanmayan Başvuru Hk.|622.02::Belge Sureti Talebi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|756::Kayıt Düzeltme Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|805::Saklama Süresi Hakkında Görüş|805.02.05::Arşivde İnceleme Randevusu|801::Taşıt Kayıt ve Sigorta İşlemleri|801::Araç Muayene Randevusu|815::Ayni Yardım Teslimi Hk.|841::Kesin Hesap Cetveli|102.03::Denklik Dosyası Eksik Evrak Bildirimi|201::Görev Süresi Uzatımı|301::Kayıt Hakkı Kazananlar Listesi|302.08::Kayıt Dondurma ve İzin Talebi|302.08::İzin Dönüşü Kayıt Yenileme|302.10::Belge Teslim Randevusu|302.11::Kayıt Dondurma Talebi|302.11::Kendi İsteğiyle Kayıt Sildirme Talebi|302.11::Kayıt Dondurma Süresinin Uzatılması|302.11::Kayıt Yenileme Başvurusu
universite,805,"Bilgi, Belge ve Arşiv Yönetimi",805,ortak,29,415,6.99,dusuk,010::Mevzuat Bilgi Sistemi Güncellemesi|622::Süresi İçinde Cevaplanmayan Başvuru Hk.|622.01::Bilgi Edinme Başvurusu|622.01::Bilgi Edinme Talebinin Reddi Hk.|622.02::Belge Sureti Talebi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|641.04::Dava Konusu İşleme İlişkin Bilgi|755::Yapım İşi Devir Talebi|756.01::Taşınmaz Devir İşlemi Hk.|756.01::Bedelsiz Devir Talebi|807.01::Isıtma Sistemi Bakımı|858::İdari Yaptırım Karar Tutanağı|903::Özlük Dosyası Bilgi Talebi|903::Personel Bilgi Formunun Gönderilmesi|102::Denklik Dosyası Bilgi Talebi|201::Yönetim Kurulu Üyesi Seçimi|201::Görev Süresi Uzatımı|204.01::Sınav Sonuç Tutanağı|302::Öğrenci Dosyası Bilgi Talebi|302.01::Kayıt Süresi Uzatım Talebi|302.01::Eksik Belge Bildirimi|302.01::Elektronik Kayıt Duyurusu
universite,302.08,İzin İşleri,302,kuruma_ozel,30,415,7.23,dusuk,622::Şikâyet Başvurusunun Değerlendirilmesi|622.01::CİMER Başvurusunun Değerlendirilmesi|756::Kayıt Düzeltme Talebi|805.02.05::Arşiv Belgesi Araştırma Talebi|801::Taşıt Kayıt ve Sigorta İşlemleri|807.01::Boya Badana İşleri Hk.|815::Yardım Başvurusunun Değerlendirilmesi|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102.03::Denklik Belgesi Talebi|102.03::Denklik Başvurusunun Sonuçlandırılması|102.03::Mezuniyet Belgesi Doğrulama Talebi|106::Mazeret Sınavı Takvimi|301::Kayıt Hakkı Kazananlar Listesi|301.06::Not Ortalaması Belgesi Talebi|302.01::Kesin Kayıt Başvurusu|302.01::Kayıt Belgelerinin Teslimi|302.01::Kayıt Süresi Uzatım Talebi|302.01::Kayıt Randevusu Hk.|302.01::Elektronik Kayıt Duyurusu|302.01::Kayıt İptali Talebi|302.10::Öğrenci Belgesi Talebi|302.10::Askerlik Durum Belgesi Talebi|302.10::Öğrenci Kimliği Yenileme|302.11::Kayıt Dondurma Talebi
universite,302.10,Belge İşlemleri,302,kuruma_ozel,30,415,7.23,dusuk,622.02::Belge Sureti Talebi|622.02::Talep Edilen Belgenin Gönderilmesi|622.02::Belge Talebinin Karşılanamaması Hk.|622.02::Arşivden Belge Çıkarılması Talebi|641::Savunmaya Esas Bilgi ve Belge Talebi|641.04::Savunmaya Esas Belge Talebi|805::Belge Yönetimi Eğitimi Hk.|805::Elektronik Belge Yönetim Sistemi Hk.|805::Devir Teslim Tutanağı|805.02::Arşiv Devir Teslim İşlemleri|805.02.05::Arşiv Belgesi Araştırma Talebi|805.02.05::Belgenin Dijital Kopyasının Gönderilmesi|805.02.05::Arşivde İnceleme Randevusu|801::Araç Muayene Randevusu|903::Hizmet Belgesi Talebi|102::Tanıma Belgesi Talebi|102.03::Denklik Belgesi Talebi|102.03::Mezuniyet Belgesi Doğrulama Talebi|301.06::Not Ortalaması Belgesi Talebi|302.01::Kayıt Randevusu Hk.|302.01::Eksik Belge Bildirimi|302.08::Askerlik Sebebiyle İzin|302.08::İzin Dönüşü Kayıt Yenileme|302.08::Mazeret Belgesi Talebi|302.11::İlişik Kesme Belgesi Talebi
universite,102.03,Denklik İşleri,102,kuruma_ozel,35,415,8.43,dusuk,622::Şikâyet Başvurusunun Değerlendirilmesi|622.01::CİMER Başvurusunun Değerlendirilmesi|622.02::Evrak Örneğinin Gönderilmesi|752::Bedel Tespit Komisyonu Kararı|752.01::Kamulaştırma İşlemine İtiraz|752.01::Bedel Tespit ve Tescil Davası Hk.|755.02::İhaleye İtiraz Başvurusu|805.02.05::Arşiv Belgesi Araştırma Talebi|807.01::Boya Badana İşleri Hk.|815::Yardım Başvurusunun Değerlendirilmesi|858::İdari Para Cezasına İtiraz|903::Özlük Dosyası Bilgi Talebi|903::Hizmet Belgesi Talebi|903::Disiplin Dosyası Bilgisi|106::Mazeret Sınavı Takvimi|106::Tek Ders Sınavı Duyurusu|204::Yeterlilik Sınavı Takvimi|204.01::Doçentlik Sözlü Sınavı Hk.|301::Özel Yetenek Sınavı Duyurusu|301.06::Yatay Geçiş Sonucuna İtiraz|301.06::Not Ortalaması Belgesi Talebi|302::Öğrenci Dosyası Bilgi Talebi|302::Özlük Bilgisi Doğrulama Talebi|302.01::Eksik Belge Bildirimi|302.08::İzin Başvurusunun Değerlendirilmesi
universite,801,Taşıt ve İş Makineleri İşleri,801,ortak,37,415,8.92,dusuk,051::Etkinlik Salonu Tahsis Talebi|756::Taşınmaz Tahsis Talebi|756::Kayıt Düzeltme Talebi|756.02::Taşınmaz Kiralama Talebi|773::Stajyer Sigorta Giriş İşlemleri|805.02.05::Arşivde İnceleme Randevusu|756.01::Okul Yeri Tahsis Talebi|756.01::Tahsis Kararının Gönderilmesi|802::Servis Aracı Görevlendirmesi|807.01::Boya Badana İşleri Hk.|903::Hizmet Belgesi Talebi|934::Mal ve Hizmet Alımı Talebi|934.01::Muayene ve Kabul İşlemleri|106::Sınav Gözetmeni Görevlendirmesi|201::Bölüm Başkanı Görevlendirmesi|204::Jüri Görevlendirmesi|204.01::Doçentlik Jüri Üyeliği Görevlendirmesi|209::Ders Görevlendirmesi Hk.|301::Kayıt Hakkı Kazananlar Listesi|302::Kayıt Durumu Sorgusu|302.01::Kesin Kayıt Başvurusu|302.01::Kayıt Belgelerinin Teslimi|302.01::Kayıt Süresi Uzatım Talebi|302.01::Kayıt Randevusu Hk.|302.01::Elektronik Kayıt Duyurusu
universite,301,Seçme-Yerleştirme-Giriş Sınav İşlemleri,301,kuruma_ozel,42,415,10.12,dusuk,045::Konu Hakkında Değerlendirme Talebi|045.02::İhtilaflı Hususta Değerlendirme Talebi|602.04::Altı Aylık Değerlendirme Raporu|752::İrtifak Hakkı Tesisi Talebi|752::Bedel Tespit Komisyonu Kararı|755.02::İhale Komisyonu Kararı|756::Kayıt Düzeltme Talebi|773::Staj Değerlendirme Formunun Gönderilmesi|773::Stajyer Sigorta Giriş İşlemleri|805.02::Ayıklama ve İmha Komisyonu Kurulması|801::Taşıt Kayıt ve Sigorta İşlemleri|102.03::Seviye Tespit Sınavı Duyurusu|104.01::Kontenjan Talebi|104.01::Bölüm Kurulması Teklifi|106::Sınav Programının Duyurulması|106::Mazeret Sınavı Takvimi|106::Bütünleme Sınav Programı|106::Sınav Salonu Tahsisi|106::Sınav Gözetmeni Görevlendirmesi|106::Sınav Tarihi Değişikliği|106::Tek Ders Sınavı Duyurusu|204::Sınav Sonucunun Bildirilmesi|204::Yeterlilik Sınavı Takvimi|204::Sınav Yerinin Belirlenmesi|204.01::Doçentlik Sözlü Sınavı Hk.
